TEMP_STATOR_MEAN_degC,TEMP_STATOR_MAX_degC,TEMP_PHASE_IMBALANCE_degC,anomaly,anomaly_score
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
51.66342222222222,55.9744,1.120500000000007,-1,-0.01911401708697258
55.58416666666667,58.062,0.7913333333333412,-1,-0.035543657466849954
48.78696666666668,50.858,0.2170666666666676,-1,-0.015600606692560248
57.71171111111112,61.1688,0.9499666666666612,-1,-0.03186316867277161
54.43622222222223,57.976,0.929000000000002,-1,-0.023871021579770835
0.0003333333333333,0.001,0.0,-1,-0.14367442673094755
52.081488888888885,54.3026,0.2929999999999992,-1,-0.025022570363768315
77.00843333333334,88.06739999999999,0.9099999999999966,-1,-0.005424957154350762
55.294222222222224,58.811,1.0320000000000036,-1,-0.03139839731486316
47.01233333333334,49.692,0.2593333333333305,-1,-0.00025802365189098175
56.574688888888886,59.6876,1.1112666666666655,-1,-0.03041985465642738
-0.0001111111111111,0.001,0.0013333333333333,-1,-0.14265256612589106
58.82925555555556,62.3396,1.2319333333333304,-1,-0.023166913171101866
48.53244444444445,50.391,0.179000000000002,-1,-0.027094943228263224
46.99946666666667,49.67979999999999,0.266533333333335,-1,-0.0003009805224334361
47.93639999999999,50.7154,0.3235333333333372,-1,-0.0061145135834203
55.67977777777779,59.023,0.8393333333333359,-1,-0.0378487548702241
47.094777777777786,49.712,0.4076666666666568,-1,-0.0001967845963181114
51.564633333333326,54.0482,0.3496333333333297,-1,-0.023836086855694383
58.45793333333333,61.9782,1.043366666666664,-1,-0.030642884159506
50.67613333333333,53.725,0.5587333333333362,-1,-0.012993740653110875
61.02000000000001,64.81800000000001,1.3159999999999954,-1,-0.01726680065505104
49.1186888888889,51.8508,0.6935333333333347,-1,-0.004783982583209334
53.06152222222222,57.709500000000006,1.0839333333333483,-1,-0.02112999655456671
47.41633333333333,50.1495,0.2895000000000038,-1,-0.003068271450447524
0.0001111111111111,0.001,0.0006666666666666,-1,-0.14316332358420059
51.813544444444446,55.0447,0.7051333333333432,-1,-0.01892821604261119
54.58462222222223,57.3702,0.6667333333333403,-1,-0.027167447506376896
51.26595555555556,57.8594,0.3986000000000018,-1,-0.03392472538713076
51.673300000000005,55.1349,0.7599333333333291,-1,-0.018474556652743446
93.5004888888889,105.7878,2.489500000000021,-1,-0.009890511135477675
56.23566666666667,59.75620000000001,0.973866666666666,-1,-0.030247624460223665
